,IDMAP,IncrementalPCA,LAMP,LandmarkMDS,MDS,ProjectionByClustering,MTSNE,UMAP
mq1,0.9060150375939848,0.9046881910659004,0.9057938965059708,0.9035824856258292,0.8998230871295888,0.8989385227775322,0.9038036267138432,0.9212737726669614
mq2,0.9741233584192068,0.9689493534670396,0.9789390103326868,0.975449160186246,0.9622287539135008,0.9566915203710992,0.9942886396166424,0.9807171936325296
mq3,0.9884205650764244,0.9885159865852682,0.9880865897954706,0.9914966898487534,0.9694689479604524,0.9737667466489288,0.9945163975246128,0.971901499928608
mq4,0.2122842541879415,0.3079992151821581,0.2360694091417278,0.3070367729777293,0.2057717396658156,0.0050682785596548,0.0146546936610075,0.0736517904560329
mq5,0.8847271470606596,0.8152761579780928,0.8340952832535795,0.8222279454474942,0.8830381754390643,0.7828075478678843,0.5085894816818085,0.5485716675593912
