1,0.7859830080948418,1x_5f_15k
2,0.8099384894712877,1x_5f_15k
3,0.8232611655228975,1x_5f_15k
4,0.8319531754223755,1x_5f_15k
5,0.8368827052110246,1x_5f_15k
6,0.8392589402831137,1x_5f_15k
7,0.8396291287356801,1x_5f_15k
8,0.8419983193248008,1x_5f_15k
9,0.8420874132969398,1x_5f_15k
10,0.8393013435910548,1x_5f_15k
11,0.8386388415356876,1x_5f_15k
12,0.8388826606144718,1x_5f_15k
13,0.8381854523923977,1x_5f_15k
14,0.8377610026687845,1x_5f_15k
15,0.8384969881362127,1x_5f_15k
1,0.7866422400534102,1x_10f_15k
2,0.8072249100093492,1x_10f_15k
3,0.8244041052835174,1x_10f_15k
4,0.8329699666614976,1x_10f_15k
5,0.835248897357672,1x_10f_15k
6,0.8399502614781351,1x_10f_15k
7,0.8393087381552042,1x_10f_15k
8,0.8417525866493445,1x_10f_15k
9,0.8424430746774763,1x_10f_15k
10,0.842307901013603,1x_10f_15k
11,0.8417471109134814,1x_10f_15k
12,0.8413132176667018,1x_10f_15k
13,0.8406645152401667,1x_10f_15k
14,0.8376665431102058,1x_10f_15k
15,0.8391915900722596,1x_10f_15k
1,0.7923467771899856,1x_25f_15k
2,0.8106331721993907,1x_25f_15k
3,0.8275610816874232,1x_25f_15k
4,0.8346457618937068,1x_25f_15k
5,0.8366450562613466,1x_25f_15k
6,0.8390514855505304,1x_25f_15k
7,0.839039257259131,1x_25f_15k
8,0.838855115774156,1x_25f_15k
9,0.8401708949179658,1x_25f_15k
10,0.8403574930368032,1x_25f_15k
11,0.8408959986269321,1x_25f_15k
12,0.8420486743582242,1x_25f_15k
13,0.8412230931696482,1x_25f_15k
14,0.8402836329698373,1x_25f_15k
15,0.8392689484267254,1x_25f_15k
1,0.7923542455977955,1x_50f_15k
2,0.8103487091895518,1x_50f_15k
3,0.82810905951834,1x_50f_15k
4,0.8351031762891523,1x_50f_15k
5,0.8369309897457218,1x_50f_15k
6,0.8395661170206914,1x_50f_15k
7,0.839263712564879,1x_50f_15k
8,0.8394132610186895,1x_50f_15k
9,0.8411143188172672,1x_50f_15k
10,0.8409067335875967,1x_50f_15k
11,0.8420361517822864,1x_50f_15k
12,0.8417344492391927,1x_50f_15k
13,0.8406813714761826,1x_50f_15k
14,0.8406991225065477,1x_50f_15k
15,0.8393381136301921,1x_50f_15k
