dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
bands,0.8236285853648185,0.7489332281473351,0.8019523322534763,0.7556847476985062,0.8273444843153273,0.8436419458611099,0.8728744081256243,0.8376449099231996,237.51615183599642
