dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
autoUniv-au7-500,0.7522568669696891,0.6993389717824494,0.6979067550153861,0.701108858428866,0.7550259747541187,0.7792034830986232,0.7983346878415684,0.7979813310254348,216.62681607000013
