dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
SPECT,0.8126189801368572,0.7529810531440134,0.7526994844055057,0.7351519013931316,0.8227148623236866,0.8091611159081747,0.8633301675009208,0.7754956091485725,258.3275553600106
