dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
letter-recognition,0.7287803539707328,0.6635874064566029,0.7129921985025897,0.6714075688688217,0.7204857414698498,0.7023490569376525,0.849736295193901,0.7903226778622472,1928.7143888710125
