dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
sentiment1,0.6147482026269822,0.48940993085899526,0.6583801596934236,0.48934525686905095,0.5692509607063788,0.8005223594972207,0.7596142352394741,0.9021301098202056,2921.564216789
