dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
seismic,0.9082003707924668,0.8738860947828284,0.8941690741491959,0.8771439016261187,0.9017574449553581,0.921427211821158,0.8773086903751798,0.8697624686662915,404.45505575199786
