dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
triazines,0.8602349713376573,0.8109729331362425,0.8413346519192453,0.7829144074822766,0.8549779893255973,0.8726413379829132,0.8820828286758381,0.9015802350072434,136.4384816339989
