dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
kr-vs-kp,0.7236160141415621,0.683088704873696,0.7229744920987149,0.6899283861630428,0.771303888510501,0.7439367069442578,0.8817334965149124,0.8331857154518776,4055.6751908499864
