dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
svhn1,0.754196360375215,0.7268621184284683,0.7314514660044773,0.7274450201049076,0.7476643735351409,0.6434804830029369,0.7877994593560683,0.7441939542592257,398.6967970400001
