dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
waveform,0.8758768270429685,0.8603956098272929,0.8646979569284937,0.8602680473436568,0.8734824235145864,0.835370956055969,0.9205014728618917,0.8503135229573147,6230.697547819989
