dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
coil201,0.8270928022545899,0.798099095661344,0.8278139646598455,0.799374328913292,0.8342840486914067,0.9174997000690712,0.9069503594785815,0.9711242297529388,967.213573256
