dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
AID721morered,0.7174774836699818,0.5778188594138125,0.5505117017239198,0.5464770863528242,0.7033571548637305,0.6006149052165426,0.7559255217602562,0.6818180562255153,153.7791236739995
