dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
pwLinear,0.7399062217316846,0.6645775158505625,0.6954318491199302,0.6093323325057499,0.7435433526434043,0.7684263240193738,0.8267640935301184,0.8050825177242309,194.15009039000142
