dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
vehicle,0.8509383107122629,0.8324309022221538,0.8384409907875284,0.8336581589013697,0.8488965847827273,0.8151675061712039,0.8889108596143676,0.8366345141042444,346.4756302200258
