dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
spambase1,0.8207093847766986,0.6916039276443767,0.7382656708531707,0.6785385116456807,0.8207976698101778,0.8412382975625455,0.8441516455227294,0.8129405778469682,6852.385376622999
