dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
heart-switzerland,0.7593182052448855,0.6807438787156992,0.6937435300411066,0.6832197445822772,0.7620047998365422,0.7210486169124455,0.8016304951599669,0.7656022907036346,150.45400268799858
