dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
cnae9,0.689108375678059,0.5324929113266925,0.5411110636528096,0.5257086352735818,0.6710061584344336,0.6356245773618427,0.7595432719984024,0.7298889821751521,885.8422138919996
