dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
MindCave2,0.8515938320571905,0.8171440380967205,0.8312903487580645,0.8075088505941617,0.840955362354182,0.8193530980936558,0.8605967198327482,0.8035068801843941,168.18297197400534
