dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
chatfield_4,0.9458272383188218,0.9406185462101397,0.9418306728371955,0.9399286695232766,0.9308756965071266,0.9068187951635801,0.9318895517860764,0.897468168199433,122.93387806399915
