dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
yeast,0.9444742976929884,0.9257078958637155,0.9350541621862265,0.9279393480115793,0.933863637153108,0.9100371437159062,0.9556886789311461,0.9436706040817933,124.24284921699973
