dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
dim1024,0.9172657551204996,0.7839964024370273,0.8323826797435799,0.6986421195305174,0.811876999195254,0.7457221552032626,0.8348584013977991,0.7560964208100782,630.8897162370267
