dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
isolet,0.7293161062738005,0.6951049359924621,0.7272406257232962,0.6959902794128048,0.7317387471041978,0.7787953352700967,0.8904952381817554,0.8620850472430037,24439.72377650501
