dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
amazon_commerce,0.5404287566655499,0.2601899699621172,0.35479991794354443,0.2561395013151076,0.5019943897286318,0.47694213578456923,0.5424041950452047,0.4290492394275233,2736.4517665589956
