dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
annealing,0.8488445484140836,0.8102921668171451,0.8337201209208349,0.8105742566410523,0.8422583237383933,0.8677290032454911,0.9190151643698276,0.8770192773301744,669.0474754430179
