dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
collins,0.8703403132335039,0.8169176716874471,0.8212875563500457,0.8160799875865179,0.8647177872856557,0.8206812232296692,0.9234849469140205,0.8770571394116397,212.28932294697734
