dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
sonar,0.815283793819454,0.7860002453290555,0.8017106465942934,0.7789062512653444,0.8230320694338914,0.8444839551483139,0.8943646922062062,0.80107792147909,117.94976821599994
