dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
wdbc,0.9209768090621588,0.8947088455429817,0.9040380417629686,0.8954097784078469,0.909834964502892,0.8521108884134405,0.930542359962697,0.8926433371203327,238.54124896298163
