dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
smartphone_brha,0.9278810806817208,0.8777444194192145,0.9020857495948249,0.867888572243284,0.9114494083559898,0.8809773584237011,0.9297762144765844,0.84625123125025,187.55180843599373
