dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
hepatitis,0.8348333927658503,0.7698326941533291,0.7971219225131826,0.7421940980184422,0.8266475149551157,0.8311958230530248,0.8885413624644677,0.8151981060930117,183.69495447300142
