dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
mw1,0.9072608159902327,0.848239013594992,0.8820780582321651,0.8558994861103543,0.8989173938216168,0.866217429073766,0.8815314112872409,0.8626954583693995,301.57568642000115
