dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
wpbc,0.8362981483819393,0.7978435799859159,0.8064115118276778,0.796271150646206,0.8397724663388949,0.7861224913911455,0.8656846296003092,0.7697013351472826,117.71697769197635
