dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
ar1,0.9372412316147372,0.9180914461296092,0.9301973657732464,0.9117654887320388,0.9100492175856129,0.8897403985638734,0.940315653661246,0.8393545787012776,111.57647453400023
