dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
lungcancer_GSE31210,0.8653016990978106,0.8241773264217194,0.8310175810956608,0.8266403583524241,0.8688377261367402,0.8543667806984747,0.8738403278176055,0.8854298633944069,206.6688070320015
