dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
KungChi3,0.88439712181836,0.8473838799057928,0.8630194049217469,0.8388993577940334,0.8911987689958115,0.8582999498126309,0.895187374035536,0.8402952144815894,168.7622751509989
