dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
movement_libras,0.7374219159195537,0.6997872094939014,0.7328527127934464,0.6936757100587718,0.7513800597507808,0.7964464715150973,0.8505120420615526,0.7788944088170776,311.7308604380232
